gnss_lat,gnss_lon,GPS ALTITUDE (m),true_velocity_kmh,GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,timestamp,DATE (YYYY-MO-DD HH-MI-SS_SSS),acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_z,gyro_x,gyro_y,MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Yaw) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),true_velocity,gnss_status,true_lat,true_lon
52.402461100840334,-1.5010851428571428,144.44,,3.0,206.67,18 / 21,112527,2019-09-07 09:15:17:806,0.5251,-4.3401,9.6712,0.0181,0.0049,9.8066,-0.086,-0.6676,0.0363,-27.56,-33.12,0.0,311.26,-85.82,-134.96,6.98218487394958,1.0,52.402461100840334,-1.5010851428571428
52.402460487394954,-1.5010868571428573,144.44,,3.0,206.67,18 / 21,112627,2019-09-07 09:15:17:906,0.1369,-4.4272,10.1414,0.0111,0.0111,9.8066,-0.0368,-0.6662,0.0186,-27.25,-32.87,0.94,312.49,-85.87,-135.83,6.977226890756302,1.0,52.402460487394954,-1.5010868571428573
52.40245987394958,-1.5010885714285715,144.44,,3.0,206.67,18 / 21,112727,2019-09-07 09:15:18:006,-0.8597,-5.3761,10.1482,-0.0111,-0.0033,9.8066,0.0023,-0.6281,-0.0358,-28.62,-32.75,1.56,315.0,-85.87,-135.55,6.972268907563025,1.0,52.40245987394958,-1.5010885714285715
52.4024592605042,-1.5010902857142858,144.44,,3.0,206.67,18 / 21,112827,2019-09-07 09:15:18:106,-0.9278,-4.57,9.7343,-0.0253,0.0142,9.8065,-0.0166,-0.6722,0.0176,-29.12,-32.31,2.63,315.53,-85.98,-137.21,6.967310924369748,1.0,52.4024592605042,-1.5010902857142858
52.40245864705882,-1.501092,144.44,,3.0,206.67,18 / 21,112927,2019-09-07 09:15:18:206,-1.0845,-3.2944,9.4731,0.0077,0.0034,9.8066,0.0466,-0.6407,0.0807,-29.06,-32.37,3.56,316.66,-86.0,-138.12,6.962352941176471,1.0,52.40245864705882,-1.501092
52.40245803361344,-1.5010937142857144,144.44,,3.0,206.67,18 / 21,113027,2019-09-07 09:15:18:306,-1.094,-4.4002,9.863,0.0137,-0.0039,9.8066,-0.0063,-0.6083,0.0377,-30.0,-32.5,4.81,318.21,-86.0,-138.37,6.957394957983194,1.0,52.40245803361344,-1.5010937142857144
52.40245742016807,-1.5010954285714286,144.44,,3.0,206.67,18 / 21,113128,2019-09-07 09:15:18:407,-1.3669,-4.5773,10.0042,-0.0146,0.0087,9.8065,-0.0668,-0.5911,-0.0037,-30.44,-32.19,6.06,318.39,-85.97,-140.05,6.952436974789916,1.0,52.40245742016807,-1.5010954285714286
52.40245680672269,-1.501097142857143,144.44,,3.0,206.67,18 / 21,113227,2019-09-07 09:15:18:506,-2.5374,-4.1471,9.8254,0.006,0.0005,9.8066,-0.1333,-0.6821,0.0153,-30.0,-32.62,6.94,319.94,-86.04,-140.4,6.947478991596639,1.0,52.40245680672269,-1.501097142857143
52.40245619327731,-1.5010988571428572,144.44,,3.0,206.67,18 / 21,113327,2019-09-07 09:15:18:606,-0.8883,-4.1083,10.0386,-0.008,0.0094,9.8066,0.0382,-0.6634,-0.0139,-30.81,-32.06,8.13,321.63,-86.06,-140.32,6.942521008403362,1.0,52.40245619327731,-1.5010988571428572
52.40245557983193,-1.5011005714285715,144.44,,3.0,206.67,18 / 21,113427,2019-09-07 09:15:18:706,-1.5829,-4.5591,9.9175,-0.0193,0.0181,9.8066,0.0448,-0.6821,-0.0141,-30.31,-31.75,9.56,325.19,-86.25,-141.02,6.937563025210085,1.0,52.40245557983193,-1.5011005714285715
52.40245496638656,-1.5011022857142857,144.44,,3.0,206.67,18 / 21,113527,2019-09-07 09:15:18:806,-2.3711,-3.9656,10.2268,0.0157,-0.0062,9.8066,-0.0817,-0.7053,0.085,-31.44,-31.5,10.25,322.91,-86.39,-142.84,6.932605042016807,1.0,52.40245496638656,-1.5011022857142857
52.40245435294118,-1.501104,144.44,,3.0,206.67,18 / 21,113627,2019-09-07 09:15:18:906,-1.9919,-2.7096,9.8951,0.0306,-0.0043,9.8065,-0.1889,-0.6315,0.0704,-31.12,-31.56,12.19,324.48,-86.29,-144.55,6.9276470588235295,1.0,52.40245435294118,-1.501104
52.4024537394958,-1.5011057142857143,144.44,,3.0,206.67,18 / 21,113728,2019-09-07 09:15:19:007,-2.207,-4.1393,10.1274,0.0092,-0.0043,9.8066,-0.0085,-0.6609,0.0703,-31.19,-31.62,13.63,329.07,-86.34,-143.41,6.922689075630252,1.0,52.4024537394958,-1.5011057142857143
52.40245312605042,-1.5011074285714285,144.44,,3.0,206.67,18 / 21,113827,2019-09-07 09:15:19:106,-1.9068,-3.5929,9.5354,0.0074,-0.0092,9.8066,-0.0334,-0.6193,0.0358,-31.0,-32.06,14.13,328.81,-86.28,-143.63,6.917731092436975,1.0,52.40245312605042,-1.5011074285714285
52.402452512605045,-1.5011091428571428,144.44,,3.0,206.67,18 / 21,113927,2019-09-07 09:15:19:206,-2.8948,-4.6017,9.9332,-0.0092,-0.0029,9.8066,-0.0099,-0.6262,0.0268,-30.37,-31.25,16.75,334.82,-86.16,-143.2,6.912773109243698,1.0,52.402452512605045,-1.5011091428571428
52.402451899159665,-1.5011108571428573,144.44,,3.0,206.67,18 / 21,114027,2019-09-07 09:15:19:306,-2.8045,-4.0088,10.3716,0.0118,0.0012,9.8065,-0.072,-0.6689,0.043,-30.62,-31.69,17.13,332.66,-86.18,-144.44,6.90781512605042,1.0,52.402451899159665,-1.5011108571428573
52.402451285714285,-1.5011125714285716,144.44,,3.0,206.67,18 / 22,114131,2019-09-07 09:15:19:410,-1.7009,-4.9644,10.2507,0.0023,0.0043,9.8066,-0.0217,-0.631,-0.0229,-30.25,-31.37,18.19,335.0,-86.15,-144.48,6.902857142857143,1.0,52.402451285714285,-1.5011125714285716
52.402450672268905,-1.5011142857142858,144.44,,3.0,206.67,18 / 22,114227,2019-09-07 09:15:19:506,-3.2393,-3.5708,9.8546,-0.0016,-0.0004,9.8066,0.0094,-0.6733,0.0207,-29.94,-31.62,19.75,336.68,-86.22,-145.64,6.897899159663866,1.0,52.402450672268905,-1.5011142857142858
52.402450058823526,-1.5011160000000001,144.44,,3.0,206.67,18 / 22,114328,2019-09-07 09:15:19:607,-2.4606,-2.8951,9.6046,-0.0015,0.0052,9.8066,-0.0946,-0.7049,0.0926,-29.75,-31.25,20.63,338.46,-86.23,-145.32,6.892941176470589,1.0,52.402450058823526,-1.5011160000000001
52.40244944537815,-1.5011177142857144,144.44,,3.0,206.67,18 / 22,114427,2019-09-07 09:15:19:706,-3.0346,-2.9076,9.3229,-0.0019,0.0039,9.8066,-0.0973,-0.66,0.0469,-28.87,-30.87,21.38,340.36,-86.27,-144.43,6.887983193277311,1.0,52.40244944537815,-1.5011177142857144
52.40244883193277,-1.5011194285714287,144.44,,3.0,206.67,18 / 22,114527,2019-09-07 09:15:19:806,-3.3392,-2.6295,9.5433,-0.0066,-0.0004,9.8066,-0.0876,-0.6507,0.0498,-28.94,-31.31,22.5,343.08,-86.36,-144.42,6.883025210084034,1.0,52.40244883193277,-1.5011194285714287
52.40244821848739,-1.501121142857143,144.44,,3.0,206.67,18 / 22,114627,2019-09-07 09:15:19:906,-3.071,-4.1827,10.2348,-0.0071,0.0042,9.8066,0.0534,-0.6496,0.0231,-27.44,-30.87,23.88,350.51,-86.4,-140.59,6.878067226890757,1.0,52.40244821848739,-1.501121142857143
52.40244760504201,-1.5011228571428572,144.44,,3.0,206.67,18 / 22,114727,2019-09-07 09:15:20:006,-3.386,-3.6157,9.8747,0.0043,-0.008,9.8066,0.0318,-0.6752,0.0556,-27.12,-31.37,25.63,352.62,-86.38,-140.9,6.873109243697479,1.0,52.40244760504201,-1.5011228571428572
52.40244699159664,-1.5011245714285715,144.44,,3.0,206.67,18 / 22,114827,2019-09-07 09:15:20:106,-3.5485,-1.832,9.6589,0.0033,0.0075,9.8066,0.0109,-0.7035,0.0638,-26.31,-32.06,26.13,354.02,-86.2,-140.62,6.868151260504202,1.0,52.40244699159664,-1.5011245714285715
52.40244637815126,-1.5011262857142857,144.44,,3.0,206.67,18 / 22,114927,2019-09-07 09:15:20:206,-3.3732,-2.8313,10.02,0.0009,-0.0074,9.8066,-0.0402,-0.6872,0.0428,-25.5,-31.12,27.81,356.9,-86.05,-141.16,6.863193277310924,1.0,52.40244637815126,-1.5011262857142857
52.40244576470588,-1.501128,144.44,,3.0,206.67,18 / 22,115027,2019-09-07 09:15:20:306,-4.4378,-3.4662,10.3268,0.004,-0.0148,9.8066,-0.003,-0.6665,0.0667,-25.12,-31.12,28.06,357.23,-85.97,-140.85,6.858235294117647,1.0,52.40244576470588,-1.501128
52.4024451512605,-1.5011297142857143,144.44,,3.0,206.67,18 / 21,115127,2019-09-07 09:15:20:406,-3.9151,-1.6318,10.3896,0.0114,-0.0086,9.8066,-0.0392,-0.5852,0.0158,-23.94,-30.94,28.94,359.03,-85.88,-141.3,6.85327731092437,1.0,52.4024451512605,-1.5011297142857143
52.40244453781513,-1.5011314285714286,144.44,,3.0,206.67,18 / 21,115227,2019-09-07 09:15:20:506,-4.1683,-2.3789,9.9453,-0.002,-0.0035,9.8066,-0.0302,-0.663,0.0108,-23.5,-31.44,29.56,0.98,-85.88,-141.61,6.848319327731093,1.0,52.40244453781513,-1.5011314285714286
52.40244392436975,-1.5011331428571428,144.44,,3.0,206.67,18 / 21,115327,2019-09-07 09:15:20:606,-3.2908,-2.5125,9.4011,0.01,-0.0021,9.8066,-0.0296,-0.7093,0.0434,-22.44,-31.37,29.88,1.88,-85.79,-141.99,6.843361344537815,1.0,52.40244392436975,-1.5011331428571428
52.40244331092437,-1.501134857142857,144.44,,3.0,206.67,18 / 21,115427,2019-09-07 09:15:20:706,-4.4956,-1.6634,9.6756,0.0036,-0.0098,9.8065,-0.1031,-0.6473,0.0559,-20.5,-32.25,31.0,4.71,-85.67,-142.79,6.838403361344538,1.0,52.40244331092437,-1.501134857142857
52.40244269747899,-1.5011365714285716,144.44,,3.0,206.67,18 / 21,115527,2019-09-07 09:15:20:806,-4.2068,-2.5076,10.1566,0.0023,0.006,9.8066,-0.0297,-0.6341,0.0178,-20.62,-31.69,31.0,2.89,-85.6,-143.19,6.833445378151261,1.0,52.40244269747899,-1.5011365714285716
52.402442084033616,-1.5011382857142859,144.44,,3.0,206.67,18 / 21,115627,2019-09-07 09:15:20:906,-4.5972,-0.4957,10.0319,-0.0015,-0.001,9.8066,-0.0399,-0.6279,0.0608,-19.19,-31.69,32.19,5.88,-85.63,-143.82,6.828487394957984,1.0,52.402442084033616,-1.5011382857142859
52.402441470588236,-1.5011400000000001,144.44,,3.0,206.67,18 / 21,115727,2019-09-07 09:15:21:006,-4.6104,-1.9167,10.3144,0.0075,-0.0215,9.8065,-0.0171,-0.6612,0.0637,-17.56,-31.56,32.25,6.78,-85.42,-144.35,6.8235294117647065,1.0,52.402441470588236,-1.5011400000000001
52.40244085714286,-1.5011417142857144,144.44,,3.0,206.67,18 / 21,115828,2019-09-07 09:15:21:107,-4.6865,-1.4883,9.4577,0.0099,-0.0227,9.8066,-0.0034,-0.6572,0.0357,-16.87,-31.19,32.5,8.19,-85.32,-145.14,6.8185714285714285,1.0,52.40244085714286,-1.5011417142857144
52.40244024369748,-1.5011434285714287,144.44,,3.0,206.67,18 / 21,115927,2019-09-07 09:15:21:206,-4.6818,-1.5161,9.6772,-0.0084,0.0104,9.8066,-0.0015,-0.6559,0.0526,-15.5,-31.06,32.5,10.54,-85.25,-145.79,6.813613445378151,1.0,52.40244024369748,-1.5011434285714287
52.4024396302521,-1.501145142857143,144.44,,3.0,206.67,18 / 21,116027,2019-09-07 09:15:21:306,-4.2496,-2.1721,9.9974,-0.0094,0.0009,9.8065,-0.038,-0.613,0.0336,-14.56,-31.69,32.38,10.81,-85.18,-144.93,6.808655462184874,1.0,52.4024396302521,-1.501145142857143
52.402439016806724,-1.5011468571428572,144.44,,3.0,206.67,18 / 21,116127,2019-09-07 09:15:21:406,-4.2703,-2.1609,10.0921,-0.0043,-0.0204,9.8066,-0.0354,-0.6673,0.0694,-13.25,-31.06,33.81,15.48,-85.02,-144.78,6.803697478991597,1.0,52.402439016806724,-1.5011468571428572
52.402438403361344,-1.5011485714285715,144.44,,3.0,206.67,18 / 21,116227,2019-09-07 09:15:21:506,-3.8243,-1.85,9.6984,0.0025,-0.0077,9.8066,-0.0413,-0.643,0.0478,-12.81,-32.12,32.56,15.46,-85.0,-144.29,6.79873949579832,1.0,52.402438403361344,-1.5011485714285715
52.402437789915965,-1.5011502857142858,144.44,,3.0,206.67,18 / 21,116327,2019-09-07 09:15:21:606,-3.8096,-0.198,9.8328,-0.006,0.0064,9.8066,-0.0387,-0.6194,-0.0013,-11.5,-31.06,33.0,19.71,-84.94,-143.45,6.793781512605042,1.0,52.402437789915965,-1.5011502857142858
52.402437176470585,-1.501152,144.44,,3.0,206.67,18 / 21,116427,2019-09-07 09:15:21:706,-4.7305,-0.347,9.698,-0.0011,0.0096,9.8066,-0.0605,-0.7167,0.0825,-10.25,-32.06,32.5,22.0,-84.93,-142.98,6.788823529411765,1.0,52.402437176470585,-1.501152
52.40243656302521,-1.5011537142857143,144.44,,3.0,206.67,18 / 21,116527,2019-09-07 09:15:21:806,-4.5732,-0.4808,10.028,0.0024,-0.0049,9.8066,-0.0598,-0.643,0.0529,-9.19,-32.12,32.06,24.2,-84.9,-142.19,6.783865546218488,1.0,52.40243656302521,-1.5011537142857143
52.40243594957983,-1.5011554285714286,144.44,,3.0,206.67,18 / 21,116627,2019-09-07 09:15:21:906,-5.0595,-0.2907,10.0619,0.016,-0.0063,9.8066,-0.0065,-0.678,0.0262,-7.69,-31.81,32.25,25.1,-84.96,-143.02,6.778907563025211,1.0,52.40243594957983,-1.5011554285714286
52.40243533613445,-1.5011571428571429,144.44,,3.0,206.67,18 / 21,116727,2019-09-07 09:15:22:006,-5.1625,0.4672,10.0066,0.0055,0.0084,9.8066,-0.0883,-0.6875,0.1435,-7.12,-32.62,30.56,24.36,-85.12,-145.09,6.773949579831933,1.0,52.40243533613445,-1.5011571428571429
52.40243472268907,-1.5011588571428571,144.44,,3.0,206.67,18 / 21,116827,2019-09-07 09:15:22:106,-5.1692,-0.1761,10.2911,-0.0195,0.019,9.8065,-0.0041,-0.6802,0.0977,-6.12,-32.37,30.81,28.52,-85.0,-143.03,6.768991596638656,1.0,52.40243472268907,-1.5011588571428571
52.4024341092437,-1.5011605714285714,144.44,,3.0,206.67,18 / 21,116927,2019-09-07 09:15:22:206,-4.8936,0.0014,9.8527,0.013,-0.0003,9.8066,-0.0081,-0.6173,-0.0203,-5.19,-32.62,30.56,30.72,-84.83,-142.99,6.7640336134453785,1.0,52.4024341092437,-1.5011605714285714
52.40243349579832,-1.501162285714286,144.44,,3.0,206.67,18 / 21,117027,2019-09-07 09:15:22:306,-4.112,0.4312,10.0143,0.0066,0.0049,9.8066,0.0293,-0.6177,-0.0138,-4.25,-32.44,30.0,30.4,-84.9,-144.83,6.759075630252101,1.0,52.40243349579832,-1.501162285714286
52.40243288235294,-1.5011640000000002,144.44,,3.0,206.67,18 / 21,117127,2019-09-07 09:15:22:406,-3.7362,0.705,9.6914,-0.0161,-0.0325,9.8066,-0.1758,-0.5789,0.1219,-3.06,-32.87,29.44,31.27,-84.63,-146.09,6.754117647058824,1.0,52.40243288235294,-1.5011640000000002
52.40243226890756,-1.5011657142857144,144.44,,3.0,206.67,18 / 21,117227,2019-09-07 09:15:22:506,-4.8701,0.637,10.0944,0.0156,0.0267,9.8065,-0.1552,-0.6201,0.0192,-3.19,-32.75,28.5,31.37,-84.63,-146.0,6.749159663865546,1.0,52.40243226890756,-1.5011657142857144
52.40243165546219,-1.5011674285714287,144.44,,3.0,206.67,18 / 21,117327,2019-09-07 09:15:22:606,-3.685,0.4718,9.3958,0.0098,0.0205,9.8066,0.0172,-0.5827,0.0365,-2.44,-33.06,27.94,32.14,-84.94,-147.04,6.744201680672269,1.0,52.40243165546219,-1.5011674285714287
52.40243104201681,-1.501169142857143,144.44,,3.0,206.67,18 / 21,117427,2019-09-07 09:15:22:706,-4.5397,1.5914,10.0433,-0.0053,0.0006,9.8065,0.0167,-0.6349,0.1013,-1.0,-33.81,26.38,35.31,-84.96,-146.39,6.739243697478992,1.0,52.40243104201681,-1.501169142857143
52.40243042857143,-1.5011708571428573,144.44,,3.0,206.67,18 / 21,117527,2019-09-07 09:15:22:806,-4.0722,1.0663,9.6155,0.0012,-0.0011,9.8066,-0.0463,-0.6497,0.0487,-0.62,-33.19,25.56,35.66,-84.92,-146.01,6.734285714285715,1.0,52.40243042857143,-1.5011708571428573
52.40242981512605,-1.5011725714285715,144.44,,3.0,206.67,18 / 21,117627,2019-09-07 09:15:22:906,-4.3667,0.9476,9.9312,0.0003,0.0079,9.8066,-0.0478,-0.6414,0.0777,0.25,-33.25,24.75,37.86,-84.94,-146.35,6.729327731092437,1.0,52.40242981512605,-1.5011725714285715
52.40242920168067,-1.5011742857142858,144.44,,3.0,206.67,18 / 21,117728,2019-09-07 09:15:23:007,-5.0183,1.0716,9.9918,-0.0043,0.0071,9.8066,-0.0142,-0.6414,0.0615,0.81,-33.25,23.31,41.45,-84.98,-145.92,6.72436974789916,1.0,52.40242920168067,-1.5011742857142858
52.402428588235296,-1.501176,144.44,,3.0,206.67,18 / 21,117827,2019-09-07 09:15:23:106,-4.0916,0.9675,9.5451,0.0122,-0.0038,9.8066,-0.0226,-0.5815,0.0461,0.94,-33.81,22.31,40.88,-85.0,-146.89,6.719411764705883,1.0,52.402428588235296,-1.501176
52.402427974789916,-1.5011777142857143,144.44,,3.0,206.67,18 / 21,117927,2019-09-07 09:15:23:206,-3.8958,1.4758,9.6469,0.0082,0.0007,9.8066,-0.0097,-0.6256,0.0695,2.0,-34.25,21.31,42.62,-85.13,-148.25,6.7144537815126055,1.0,52.402427974789916,-1.5011777142857143
52.402427361344536,-1.5011794285714286,144.44,,3.0,206.67,18 / 21,118027,2019-09-07 09:15:23:306,-4.3615,1.105,9.7539,0.0001,-0.001,9.8066,-0.056,-0.6121,0.0531,2.38,-33.75,20.0,42.24,-85.29,-148.94,6.709495798319328,1.0,52.402427361344536,-1.5011794285714286
52.402426747899156,-1.5011811428571429,144.44,,3.0,206.67,18 / 21,118127,2019-09-07 09:15:23:406,-3.8631,1.6805,9.9448,0.0107,-0.0076,9.8066,-0.0701,-0.662,0.0164,2.5,-34.06,18.94,45.11,-85.44,-149.68,6.70453781512605,1.0,52.402426747899156,-1.5011811428571429
52.40242613445378,-1.5011828571428572,144.44,,3.0,206.67,18 / 21,118227,2019-09-07 09:15:23:506,-3.71,2.4539,10.2516,0.017,0.0148,9.8066,-0.0844,-0.6198,-0.037,2.81,-34.06,17.38,47.22,-85.53,-149.36,6.699579831932773,1.0,52.40242613445378,-1.5011828571428572
52.402425521008404,-1.5011845714285714,144.44,,3.0,206.67,18 / 21,118327,2019-09-07 09:15:23:606,-3.8158,2.1489,9.8774,0.0125,-0.0012,9.8066,-0.0286,-0.6024,0.0195,3.38,-34.12,16.44,46.04,-85.72,-151.11,6.694621848739496,1.0,52.402425521008404,-1.5011845714285714
52.402424907563024,-1.5011862857142857,144.44,,3.0,206.67,18 / 21,118427,2019-09-07 09:15:23:706,-4.1915,1.5083,9.7326,-0.0042,-0.0142,9.8066,0.0339,-0.65,0.083,3.0,-34.5,15.06,45.1,-85.63,-153.2,6.689663865546219,1.0,52.402424907563024,-1.5011862857142857
52.402424294117644,-1.5011880000000002,144.44,,3.0,206.67,18 / 21,118527,2019-09-07 09:15:23:806,-4.2237,1.5655,10.1836,-0.0106,-0.0167,9.8066,-0.0731,-0.6162,0.0668,3.38,-34.25,13.81,46.18,-85.49,-153.76,6.684705882352942,1.0,52.402424294117644,-1.5011880000000002
52.40242368067227,-1.5011897142857145,144.44,,3.0,206.67,18 / 21,118627,2019-09-07 09:15:23:906,-4.0255,2.2408,9.9893,-0.0112,-0.0007,9.8065,-0.0531,-0.6301,0.0559,3.38,-34.37,12.75,48.7,-85.43,-153.17,6.679747899159664,1.0,52.40242368067227,-1.5011897142857145
52.40242306722689,-1.5011914285714287,144.44,,3.0,206.67,18 / 21,118727,2019-09-07 09:15:24:006,-3.2715,2.3036,9.7585,0.0124,-0.0049,9.8066,-0.0119,-0.6345,0.0324,3.25,-34.75,12.13,50.46,-85.44,-153.69,6.674789915966387,1.0,52.40242306722689,-1.5011914285714287
52.40242245378151,-1.501193142857143,144.44,,3.0,206.67,18 / 21,118827,2019-09-07 09:15:24:106,-4.1755,2.5168,9.3564,0.0008,0.0111,9.8065,-0.0343,-0.6166,0.054,2.75,-34.5,10.38,54.76,-85.51,-154.08,6.66983193277311,1.0,52.40242245378151,-1.501193142857143
52.40242184033613,-1.5011948571428573,144.44,,3.0,206.67,18 / 21,118927,2019-09-07 09:15:24:206,-3.0461,2.2951,9.5632,0.0105,-0.0183,9.8066,0.0043,-0.6549,0.0653,2.94,-34.5,8.88,57.45,-85.41,-155.1,6.664873949579833,1.0,52.40242184033613,-1.5011948571428573
52.40242122689076,-1.5011965714285715,144.44,,3.0,206.67,18 / 21,119027,2019-09-07 09:15:24:306,-3.3484,3.7971,10.2136,-0.0102,0.0183,9.8066,-0.1271,-0.693,0.1159,2.0,-34.94,7.88,55.32,-85.35,-155.3,6.659915966386555,1.0,52.40242122689076,-1.5011965714285715
52.40242061344538,-1.5011982857142858,144.44,,3.0,206.67,18 / 21,119128,2019-09-07 09:15:24:407,-2.5381,3.266,9.7204,0.0088,0.0207,9.8066,0.0537,-0.5962,0.0168,2.63,-35.06,6.38,77.27,-85.28,-154.17,6.6549579831932775,1.0,52.40242061344538,-1.5011982857142858
52.40242,-1.5012,144.08,6.65,3.0,281.58,18 / 21,119227,2019-09-07 09:15:24:506,-2.0732,4.5013,9.964,-0.034,0.0198,9.8065,-0.0712,-0.6599,0.1906,1.19,-35.0,5.5,68.02,-85.11,-148.65,6.65,1.0,52.40242,-1.5012
52.402420666666664,-1.5012010833333334,144.08,,3.0,281.58,18 / 21,119327,2019-09-07 09:15:24:606,-2.6411,3.6831,9.5088,-0.0079,-0.0022,9.8066,-0.0737,-0.6358,0.1042,0.69,-35.44,4.63,80.13,-85.03,-147.2,6.646833333333333,1.0,52.402420666666664,-1.5012010833333334
52.40242133333333,-1.5012021666666668,144.08,,3.0,281.58,18 / 21,119427,2019-09-07 09:15:24:706,-2.6843,2.1552,9.7239,0.0013,-0.0033,9.8066,-0.0156,-0.627,0.1065,0.81,-35.94,3.88,97.79,-84.98,-145.69,6.643666666666667,1.0,52.40242133333333,-1.5012021666666668
52.402422,-1.50120325,144.08,,3.0,281.58,18 / 21,119528,2019-09-07 09:15:24:807,2.7033,2.8536,10.4534,0.0048,0.017,9.8065,0.0144,-0.628,0.083,-0.75,-36.5,2.25,161.88,-84.97,-145.44,6.6405,1.0,52.402422,-1.50120325
52.402422666666666,-1.5012043333333334,144.08,,3.0,281.58,18 / 21,119627,2019-09-07 09:15:24:906,3.0063,2.5821,9.9929,0.0047,-0.0022,9.8066,-0.0515,-0.6276,0.0545,-0.69,-36.69,1.56,162.74,-84.91,-144.8,6.637333333333333,1.0,52.402422666666666,-1.5012043333333334
52.40242333333333,-1.5012054166666668,144.08,,3.0,281.58,18 / 21,119727,2019-09-07 09:15:25:006,4.5451,-1.1476,10.0529,0.0152,-0.0048,9.8066,-0.0201,-0.6466,0.0923,-1.69,-37.37,1.06,216.99,-84.8,-144.24,6.634166666666667,1.0,52.40242333333333,-1.5012054166666668
52.402423999999996,-1.5012065,144.08,,3.0,281.58,18 / 21,119828,2019-09-07 09:15:25:107,3.2479,-2.1306,9.9439,-0.0006,0.0068,9.8066,-0.0374,-0.5746,0.0202,-3.0,-37.5,1.0,244.6,-84.68,-144.16,6.631,1.0,52.402423999999996,-1.5012065
52.40242466666667,-1.5012075833333334,144.08,,3.0,281.58,18 / 21,119928,2019-09-07 09:15:25:207,3.9458,-2.1942,9.9386,0.0013,0.0135,9.8065,-0.111,-0.6129,0.0175,-3.37,-36.94,0.5,243.59,-84.63,-145.12,6.627833333333333,1.0,52.40242466666667,-1.5012075833333334
52.40242533333333,-1.5012086666666669,144.08,,3.0,281.58,18 / 21,120027,2019-09-07 09:15:25:306,2.7735,-2.8354,10.1126,0.0001,0.0009,9.8066,-0.0515,-0.5999,0.008,-4.62,-37.25,-0.25,261.47,-84.65,-145.28,6.624666666666667,1.0,52.40242533333333,-1.5012086666666669
52.402426,-1.5012097500000001,144.08,,3.0,281.58,20 / 23,120128,2019-09-07 09:15:25:407,2.7088,-2.7724,9.7388,-0.001,-0.0021,9.8066,-0.0671,-0.6289,0.0766,-4.75,-36.56,-0.75,253.18,-84.63,-144.88,6.6215,1.0,52.402426,-1.5012097500000001
52.40242666666666,-1.5012108333333334,144.08,,3.0,281.58,20 / 23,120227,2019-09-07 09:15:25:506,3.0029,-3.6162,9.6303,-0.0006,-0.0109,9.8066,-0.0818,-0.5968,0.008,-6.44,-35.81,-1.25,264.48,-84.71,-143.06,6.618333333333334,1.0,52.40242666666666,-1.5012108333333334
52.402427333333335,-1.5012119166666666,144.08,,3.0,281.58,20 / 23,120327,2019-09-07 09:15:25:606,1.8498,-3.6434,9.8911,-0.0111,0.0047,9.8066,-0.1129,-0.6167,0.0371,-7.0,-35.81,-2.19,264.18,-84.81,-143.34,6.615166666666667,1.0,52.402427333333335,-1.5012119166666666
52.402428,-1.5012130000000001,144.08,,3.0,281.58,20 / 23,120427,2019-09-07 09:15:25:706,2.2972,-2.9879,9.5481,-0.0008,0.009,9.8066,-0.0125,-0.5852,0.0296,-7.0,-35.44,-3.0,259.3,-84.87,-143.65,6.612,1.0,52.402428,-1.5012130000000001
52.402428666666665,-1.5012140833333334,144.08,,3.0,281.58,20 / 23,120527,2019-09-07 09:15:25:806,2.4535,-2.8754,9.6938,-0.012,-0.0081,9.8066,-0.003,-0.6134,0.0381,-9.0,-35.0,-3.56,264.75,-84.97,-143.15,6.608833333333334,1.0,52.402428666666665,-1.5012140833333334
52.40242933333333,-1.5012151666666667,144.08,,3.0,281.58,20 / 23,120627,2019-09-07 09:15:25:906,1.9583,-3.6022,10.1146,0.0032,0.0019,9.8066,-0.0847,-0.6056,0.0237,-10.06,-34.5,-4.37,269.23,-84.99,-142.9,6.605666666666667,1.0,52.40242933333333,-1.5012151666666667
52.40243,-1.5012162500000001,144.08,,3.0,281.58,20 / 23,120727,2019-09-07 09:15:26:006,2.171,-3.9342,10.3015,-0.0015,-0.0036,9.8066,-0.0333,-0.6167,0.0401,-10.19,-34.5,-4.0,270.12,-85.02,-142.11,6.6025,1.0,52.40243,-1.5012162500000001
52.40243066666667,-1.5012173333333334,144.08,,3.0,281.58,20 / 23,120827,2019-09-07 09:15:26:106,2.4354,-3.627,9.8737,-0.0059,-0.0045,9.8066,-0.0006,-0.6191,0.0068,-11.44,-34.44,-5.25,269.85,-85.06,-141.64,6.599333333333334,1.0,52.40243066666667,-1.5012173333333334
52.40243133333333,-1.5012184166666667,144.08,,3.0,281.58,20 / 23,120927,2019-09-07 09:15:26:206,2.9977,-2.1429,8.7325,-0.0105,0.0208,9.8066,-0.0406,-0.6007,0.0441,-12.25,-35.06,-5.94,267.12,-85.18,-143.64,6.596166666666667,1.0,52.40243133333333,-1.5012184166666667
